run_id,model_name,slice_type,slice_value,n_items,LWA,VRS,TC,FMT,FLP,metrics_freeze_status,score_origin,paper_use
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::dental_claim_patient_portal_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::developer_portal_ticket_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::dns_verification_console_update,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::ethics_hotline_secure_reply,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::finance_portal_chat,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::financial_complaints_portal_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::fraud_alert_console,3,1.0,0.666667,0.666667,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::housing_portal_document_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::immigration_case_portal_update,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::in_app_banner_active_surface_notice,3,1.0,0.0,0.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::incident_bridge_followup_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::investment_kyc_portal,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::legal_billing_client_portal_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::lender_document_portal,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::live_chat_to_portal_followup,3,0.333333,0.0,0.666667,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::migration_command_center_update,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::mobile_push_security_notice,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::parent_portal_attendance_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::partner_workspace_integration_update,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::password_reset_secure_thread,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::patient_secure_inbox_followup,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::payroll_employee_self_service,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::portal_case_closure_message,3,0.666667,0.0,1.0,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::portal_task_completion_message,3,0.333333,0.0,1.0,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::privacy_request_portal_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::public_benefits_secure_upload_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::public_records_request_portal_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::public_service_chatbot_handoff,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::regulated_brokerage_portal_notice,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::regulated_returns_portal_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::regulator_inbox_case_update,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::reimbursement_case_workspace,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::safety_recall_portal_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::school_meal_benefit_portal_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::secure_admin_inbox_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::secure_claims_inbox,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::secure_document_download_notice,3,0.0,0.0,1.0,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::secure_legal_portal_message,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::secure_portal_escalation_reply,3,0.0,0.0,1.0,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::status_page_active_surface_update,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::status_page_subscriber_message,3,0.0,0.0,1.0,0.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::tax_authority_secure_message,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::telehealth_visit_precheck_message,3,0.333333,0.333333,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::trust_center_evidence_request,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::utility_assistance_portal_reply,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L3::active_outbound_surface::warranty_secure_inbox,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::accommodation_case_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::account_migration_plan_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::admin_console_task_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::admissions_status_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::api_deprecation_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::audit_confirmation_response_object,3,1.0,0.333333,0.333333,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::beneficiary_update_form,3,1.0,0.333333,0.333333,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::billing_adjustment_structured_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::breach_notice_bundle,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::case_status_card_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::chargeback_status_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::consumer_credit_notice_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::crm_note_external_reply_split,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::crm_playbook_recommendation_card,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::crm_record_update_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::crm_survey_response_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::data_export_job_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::employment_notice_packet,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::environmental_public_notice_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::financial_aid_portal_update,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::financial_dispute_status_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::fraud_alert_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::housing_waitlist_status_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::incident_response_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::kyc_portal_bundle,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::legal_hold_status_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::library_hold_pickup_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::loan_document_request_form,3,0.666667,0.666667,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::municipal_permit_notification_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::partner_onboarding_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::partner_portal_announcement_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::patient_portal_result_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::payment_verification_packet,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::portal_notification_bundle,3,1.0,0.666667,0.666667,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::premium_billing_adjustment_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::privacy_notice_structured_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::product_recall_notification_bundle,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::public_benefit_eligibility_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::public_records_response_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::regulatory_case_status_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::reimbursement_notice_array,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::sanctions_review_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::school_immunization_compliance_packet,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::secure_billing_portal_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::secure_inbox_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::secure_portal_task_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::security_alert_bundle,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::settlement_offer_packet,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::sso_cutover_packet,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::status_page_notification_payload,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::structured_claim_decision_card,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::support_macro_fill_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::tax_certificate_verification_record,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::tax_correction_structured_notice,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::template_pack_generation_object,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::transit_concession_application_record,3,1.0,1.0,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
google_gemini35flash_main_v1,Gemini 3.5 Flash,shortcut_slice,L4::schema_visible_locale_policy::trust_center_evidence_response_object,3,0.333333,0.333333,1.0,1.0,1.0,FINAL_METRICS_FREEZE_APPROVED,v0.2k_B_audit_guided_scorer_repair,all_runs_or_slice
